month,day,hh,load,Temp
8,23,7,29.5,84
8,23,8,32.25,85
8,23,9,41.25,87
8,23,10,44.25,90
8,23,11,57.5,92
8,23,12,61.24999998,93
8,23,13,61.00000002,93
8,23,14,53,95
8,23,15,49.375,96
8,23,16,22.625,95
8,23,17,16.375,94
8,23,18,14.625,86
8,23,19,10.25,79
8,23,20,6.375,80
8,23,21,6.375,82
8,23,22,6.499999998,82
8,23,23,6,83
8,24,0,6.250000002,82
8,24,1,6,82
8,24,2,5.625,82
8,24,3,5.875,83
8,24,4,9.250000002,83
8,24,5,22.5,83
8,24,6,37.375,82
8,24,7,45.875,83
8,24,8,48.75,84
8,24,9,46.5,87
8,24,10,42.5,88
8,24,11,60.87499998,89
8,24,12,66.12499998,91
8,24,13,55.125,93
8,24,14,48.25,93
8,24,15,39,92
8,24,16,28.375,93
8,24,17,15.875,91
8,24,18,6.75,90
8,24,19,6.250000002,89
8,24,20,5.375,88
8,24,21,4.875,87
8,24,22,6,80
8,24,23,5.625,77
8,25,0,4.625,77
8,25,1,4.875,78
8,25,2,4.875,78
8,25,3,4.375,78
8,25,4,7.375000002,78
8,25,5,16,78
8,25,6,26.125,79
8,25,7,28.125,79
8,25,8,35.33653846,81
8,25,9,41.375,84
8,25,10,42,86
8,25,11,55.875,88
8,25,12,49.375,91
8,25,13,43.5,91
8,25,14,42.5,92
8,25,15,32.375,93
8,25,16,25.75,94
8,25,17,15.75,91
8,25,18,7.5,89
8,25,19,7.000000002,87
8,25,20,6.375,87
8,25,21,6.250000002,81
8,25,22,6.124999998,78
8,25,23,6,79
8,26,0,5.75,79
8,26,1,5.875,79
8,26,2,5.625,79
8,26,3,5.875,79
8,26,4,5.875,80
8,26,5,19.75,79
8,26,6,33.75,79
8,26,7,41.25,80
8,26,8,45.875,83
8,26,9,49.625,86
8,26,10,47.875,88
8,26,11,45.875,91
8,26,12,54.875,91
8,26,13,52.375,89
8,26,14,39.375,93
8,26,15,29.375,95
8,26,16,19,93
8,26,17,15.25,91
8,26,18,9.499999998,90
8,26,19,6.625000002,88
8,26,20,6.625000002,87
8,26,21,6.499999998,86
8,26,22,5.25,86
8,26,23,4.75,86
8,27,0,5.375,86
8,27,1,5.125,85
8,27,2,4.75,85
8,27,3,4.875,85
8,27,4,4.875,85
8,27,5,4,85
8,27,6,5,84
8,27,7,5.375,84
8,27,8,4.625,86
8,27,9,7.5,89
8,27,10,6.375,91
8,27,11,10.625,92
8,27,12,11.25,91
8,27,13,14.25,91
8,27,14,16.5,90
8,27,15,16.5,92
8,27,16,13,90
8,27,17,8.125000002,0
8,27,18,6.625000002,0
8,27,19,12.75,0
8,27,20,12.75,0
8,27,21,12.25,0
8,27,22,13.5,0
8,27,23,9.75,0
8,28,0,8.875000002,0
8,28,1,7.624999998,0
8,28,2,9.250000002,0
8,28,3,8.875000002,0
8,28,4,8.500000002,0
8,28,5,4.875,0
8,28,6,3.625,0
8,28,7,3.875,0
8,28,8,6.625000002,0
8,28,9,8.875000002,0
8,28,10,9.499999998,0
8,28,11,8.749999998,0
8,28,12,5,0
8,28,13,5.625,0
8,28,14,13.375,0
8,28,15,16.5,0
8,28,16,15.25,0
8,28,17,9.75,90
8,28,18,6.75,90
8,28,19,6.499999998,88
8,28,20,6.250000002,86
8,28,21,6.75,86
8,28,22,7.999999998,85
8,28,23,6.75,85
8,29,0,6,84
8,29,1,6.250000002,79
8,29,2,6,80
8,29,3,5.5,80
8,29,4,14.25,80
8,29,5,29.25,80
8,29,6,37.5,80
8,29,7,45.125,81
8,29,8,57.875,82
8,29,9,53.75,85
8,29,10,54.75,87
8,29,11,52.75,88
8,29,12,49.25,90
8,29,13,41.25,91
8,29,14,36,89
8,29,15,29.25,88
8,29,16,24.25,88
8,29,17,13.375,87
8,29,18,8.625,86
8,29,19,7.999999998,78
8,29,20,6.625000002,80
8,29,21,6.75,80
8,29,22,6.375,81
8,29,23,5.375,81
8,30,0,7.000000002,81
8,30,1,5.875,81
8,30,2,5.25,81
8,30,3,5.25,80
8,30,4,9.499999998,80
8,30,5,17.75,80
8,30,6,24.5,80
8,30,7,37.25,81
8,30,8,42.75,84
8,30,9,48.75,86
8,30,10,42.5,86
8,30,11,48.125,89
8,30,12,49.625,88
8,30,13,42.25,90
8,30,14,51,92
8,30,15,48.75,92
8,30,16,36.5,91
8,30,17,13.5,89
8,30,18,7.125,88
8,30,19,5.75,86
8,30,20,5.375,86
8,30,21,4.75,85
8,30,22,0,85
8,30,23,0,84
8,31,0,0,84
8,31,1,0,84
8,31,2,0,83
8,31,3,0,83
8,31,4,0,82
8,31,5,0,82
8,31,6,0,82
8,31,7,0,83
8,31,8,0,85
8,31,9,0,86
8,31,10,0,90
8,31,11,0,90
8,31,12,0,90
8,31,13,0,92
8,31,14,0,93
8,31,15,0,95
8,31,16,0,78
8,31,17,0,78
8,31,18,0,80
8,31,19,0,83
8,31,20,0,84
8,31,21,0,84
8,31,22,0,84
8,31,23,0,83
9,1,0,5.25,0
9,1,1,5,0
9,1,2,5.25,0
9,1,3,5.25,0
9,1,4,11.25,0
9,1,5,21.125,0
9,1,6,25.625,0
9,1,7,35.125,83
9,1,8,41.625,86
9,1,9,43.375,87
9,1,10,50.875,88
9,1,11,59.125,88
9,1,12,67.62499998,91
9,1,13,59.75,91
9,1,14,39.75,91
9,1,15,33.625,90
9,1,16,28.125,88
9,1,17,12,80
9,1,18,10.75,82
9,1,19,6.250000002,83
9,1,20,6,84
9,1,21,6.124999998,84
9,1,22,5.625,84
9,1,23,6,84
9,2,0,5.75,83
9,2,1,5.75,83
9,2,2,5.125,83
9,2,3,4.75,83
9,2,4,8.374999998,83
9,2,5,16,83
9,2,6,29.75,82
9,2,7,41.75,83
9,2,8,51.75,84
9,2,9,49,85
9,2,10,44.625,86
9,2,11,52.375,88
9,2,12,59.125,90
9,2,13,56.375,91
9,2,14,35.875,93
9,2,15,17.875,93
9,2,16,15.625,92
9,2,17,10.125,89
9,2,18,7.5,81
9,2,19,6.124999998,81
9,2,20,5.5,81
9,2,21,5.375,82
9,2,22,5,83
9,2,23,5,83
9,3,0,5.25,83
9,3,1,4.875,82
9,3,2,5.125,82
9,3,3,5.5,81
9,3,4,5,81
9,3,5,4.75,81
9,3,6,4,80
9,3,7,5.5,81
9,3,8,5.5,83
9,3,9,5.25,85
9,3,10,7.000000002,87
9,3,11,9.499999998,89
9,3,12,8.625,89
9,3,13,9.874999998,92
9,3,14,13.25,91
9,3,15,14.375,94
9,3,16,8.625,92
9,3,17,6,91
9,3,18,4.75,88
9,3,19,6.75,87
9,3,20,10.75,86
9,3,21,10.125,86
9,3,22,9.874999998,85
9,3,23,8.125000002,86
9,4,0,6.874999998,85
9,4,1,7.249999998,84
9,4,2,7.000000002,84
9,4,3,6.499999998,83
9,4,4,8.25,82
9,4,5,3.5,82
9,4,6,2.5,81
9,4,7,1,82
9,4,8,2.75,84
9,4,9,5.5,86
9,4,10,7.5,87
9,4,11,9.499999998,89
9,4,12,6.874999998,90
9,4,13,4.5,91
9,4,14,6.874999998,91
9,4,15,10.5,90
9,4,16,10,89
9,4,17,7.624999998,87
9,4,18,8.500000002,88
9,4,19,7.999999998,80
9,4,20,7.375000002,81
9,4,21,5.5,82
9,4,22,5,83
9,4,23,5.5,82
9,5,0,5.375,82
9,5,1,5,82
9,5,2,5.375,82
9,5,3,5.125,82
9,5,4,7.249999998,81
9,5,5,24.375,81
9,5,6,35.75,81
9,5,7,42.25,81
9,5,8,47.625,83
9,5,9,48.75,86
9,5,10,43.875,87
9,5,11,47.75,89
9,5,12,50,90
9,5,13,38.125,90
9,5,14,33.375,93
9,5,15,28,93
9,5,16,23.5,92
9,5,17,17,92
9,5,18,16.125,88
9,5,19,10.875,87
9,5,20,7.5,87
9,5,21,5,87
9,5,22,5.25,86
9,5,23,5.125,84
9,6,0,4.75,83
9,6,1,5.125,83
9,6,2,5.25,82
9,6,3,4.5,82
9,6,4,9.250000002,81
9,6,5,19.875,81
9,6,6,29.625,81
9,6,7,43,82
9,6,8,50,84
9,6,9,54.25,87
9,6,10,49.75,89
9,6,11,52.25,91
9,6,12,50.75,91
9,6,13,51.625,92
9,6,14,46,93
9,6,15,45.375,93
9,6,16,34.375,93
9,6,17,14.125,89
9,6,18,10.125,88
9,6,19,7.000000002,86
9,6,20,6.874999998,82
9,6,21,7.125,83
9,6,22,6.375,79
9,6,23,6.250000002,78
9,7,0,5.625,79
9,7,1,5,78
9,7,2,5.375,78
9,7,3,5.375,79
9,7,4,9.375,79
9,7,5,14.25,79
9,7,6,32.5,80
9,7,7,45,81
9,7,8,63.12499998,82
9,7,9,79.37500002,85
9,7,10,75.87499998,86
9,7,11,65.74999998,88
9,7,12,72.49999998,90
9,7,13,67.62499998,90
9,7,14,52.75,90
9,7,15,43,91
9,7,16,27.25,89
9,7,17,14.5,87
9,7,18,6.75,86
9,7,19,6,84
9,7,20,5.5,79
9,7,21,5.25,79
9,7,22,5.5,79
9,7,23,5.5,80
9,8,0,5.25,81
9,8,1,5.25,81
9,8,2,5.5,81
9,8,3,5.25,82
9,8,4,10.375,82
9,8,5,19.75,82
9,8,6,27.625,82
9,8,7,36.5,82
9,8,8,55.875,83
9,8,9,54.875,85
9,8,10,52.75,87
9,8,11,66,90
9,8,12,75.25000002,90
9,8,13,62.25,90
9,8,14,69.12499998,90
9,8,15,48.875,91
9,8,16,30.875,91
9,8,17,19.125,89
9,8,18,13.75,87
9,8,19,11,82
9,8,20,10.375,77
9,8,21,6.375,78
9,8,22,6,79
9,8,23,6,80
9,9,0,6.499999998,81
9,9,1,5.75,81
9,9,2,5.625,81
9,9,3,5.25,81
9,9,4,5,81
9,9,5,14.875,80
9,9,6,30.875,81
9,9,7,46.875,82
9,9,8,60,84
9,9,9,57.25,87
9,9,10,57.5,89
9,9,11,74.87500002,90
9,9,12,78.75,90
9,9,13,67.875,90
9,9,14,37.875,90
9,9,15,25.625,92
9,9,16,19.625,92
9,9,17,10.875,92
9,9,18,6.75,86
9,9,19,6.124999998,87
9,9,20,5.375,87
9,9,21,5.25,86
9,9,22,4.875,86
9,9,23,5.375,85
9,10,0,5.125,85
9,10,1,4.875,84
9,10,2,5,83
9,10,3,5,83
9,10,4,5,82
9,10,5,4.25,81
9,10,6,4.25,81
9,10,7,12,82
9,10,8,13,84
9,10,9,22.5,86
9,10,10,33.5,88
9,10,11,30.25,90
9,10,12,23.25,92
9,10,13,28,93
9,10,14,25.5,91
9,10,15,13.25,94
9,10,16,14,94
9,10,17,8.500000002,93
9,10,18,6.874999998,90
9,10,19,7.375000002,83
9,10,20,6.625000002,82
9,10,21,5.875,82
9,10,22,5.625,84
9,10,23,5.875,84
9,11,0,5.75,84
9,11,1,5.875,84
9,11,2,5.875,83
9,11,3,5.5,82
9,11,4,5,82
9,11,5,4,81
9,11,6,7.375000002,81
9,11,7,6.250000002,82
9,11,8,5.75,83
9,11,9,4.875,84
9,11,10,5.5,86
9,11,11,6.250000002,87
9,11,12,11.625,89
9,11,13,10.25,91
9,11,14,6.874999998,92
9,11,15,9,92
9,11,16,8.25,91
9,11,17,5.5,90
9,11,18,5.75,90
9,11,19,5.375,87
9,11,20,6.124999998,85
9,11,21,5.625,84
9,11,22,5.375,83
9,11,23,4.5,81
9,12,0,4.375,80
9,12,1,4.375,79
9,12,2,4.75,79
9,12,3,4.75,79
9,12,4,7.249999998,79
9,12,5,16.75,78
9,12,6,39.125,78
9,12,7,49.625,79
9,12,8,54.125,81
9,12,9,47.5,82
9,12,10,43.75,83
9,12,11,52.375,86
9,12,12,53.27586207,87
9,12,13,46.375,89
9,12,14,38.375,89
9,12,15,33.25,78
9,12,16,26.5,80
9,12,17,19.125,82
9,12,18,11.25,82
9,12,19,9.124999998,82
9,12,20,6.124999998,82
9,12,21,5.375,81
9,12,22,5.5,81
9,12,23,5,81
9,13,0,5,81
9,13,1,4.5,80
9,13,2,4.875,80
9,13,3,5.625,80
9,13,4,8.875000002,80
9,13,5,16,80
9,13,6,24.875,80
9,13,7,29.25,80
9,13,8,35.875,81
9,13,9,37.625,80
9,13,10,33.75,78
9,13,11,38.75,81
9,13,12,40,84
9,13,13,40,87
9,13,14,39.875,87
9,13,15,35.625,86
9,13,16,27.5,86
9,13,17,15.25,78
9,13,18,7.750000002,77
9,13,19,7.000000002,78
9,13,20,5.75,78
9,13,21,5,80
9,13,22,5.25,80
9,13,23,5.125,79
9,14,0,5.375,79
9,14,1,5.25,79
9,14,2,5.25,79
9,14,3,4.75,79
9,14,4,5.5,79
9,14,5,19,79
9,14,6,34,79
9,14,7,39.25,79
9,14,8,49.25,81
9,14,9,58.5,84
9,14,10,57.25,85
9,14,11,64.875,86
9,14,12,66.62500002,88
9,14,13,51.5,88
9,14,14,49,87
9,14,15,34,87
9,14,16,26.25,88
9,14,17,17,87
9,14,18,10.75,85
9,14,19,7.249999998,85
9,14,20,7.750000002,84
9,14,21,6.874999998,84
9,14,22,7.375000002,84
9,14,23,5.875,83
9,15,0,5.625,82
9,15,1,5.25,81
9,15,2,5.75,81
9,15,3,4.875,80
9,15,4,12.125,80
9,15,5,18.5,80
9,15,6,29,80
9,15,7,31,81
9,15,8,36.125,84
9,15,9,40.125,86
9,15,10,41,88
9,15,11,55,90
9,15,12,57.125,89
9,15,13,48.875,90
9,15,14,41.75,91
9,15,15,38.875,92
9,15,16,28.625,92
9,15,17,17.5,87
9,15,18,12.75,82
9,15,19,7.000000002,83
9,15,20,6.625000002,85
9,15,21,6.874999998,85
9,15,22,6.499999998,85
9,15,23,6.250000002,86
9,16,0,6.625000002,85
9,16,1,6,84
9,16,2,6.250000002,83
9,16,3,5.875,82
9,16,4,12.5,82
9,16,5,23.25,81
9,16,6,31.25,81
9,16,7,39.5,82
9,16,8,36.25,84
9,16,9,39.75,86
9,16,10,39.875,88
9,16,11,44.125,90
9,16,12,54.75,92
9,16,13,49.5,92
9,16,14,33.75,91
9,16,15,26.875,93
9,16,16,16.375,93
9,16,17,8.500000002,94
9,16,18,6,91
9,16,19,7.125,88
9,16,20,7.624999998,87
9,16,21,5.875,78
9,16,22,4.75,79
9,16,23,4.625,81
9,17,0,5,82
9,17,1,4.75,81
9,17,2,4.75,81
9,17,3,4.25,81
9,17,4,4.75,81
9,17,5,1.75,81
9,17,6,4,81
9,17,7,3.875,82
9,17,8,5.75,84
9,17,9,5,87
9,17,10,4,88
9,17,11,5.625,91
9,17,12,5.75,92
9,17,13,4.75,92
9,17,14,7.624999998,93
9,17,15,8.374999998,94
9,17,16,8.125000002,93
9,17,17,7.624999998,91
9,17,18,7.624999998,88
9,17,19,7.375000002,87
9,17,20,6.250000002,86
9,17,21,5,86
9,17,22,5.375,86
9,17,23,5.125,84
9,18,0,5.125,82
9,18,1,4.625,83
9,18,2,5.375,83
9,18,3,4.875,83
9,18,4,4,81
9,18,5,1.75,79
9,18,6,1.5,79
9,18,7,3.375,81
9,18,8,5.375,84
9,18,9,8.25,86
9,18,10,6.75,88
9,18,11,4.5,90
9,18,12,1.625,90
9,18,13,1.875,92
9,18,14,7.5,91
9,18,15,9.499999998,92
9,18,16,9.499999998,93
9,18,17,6.75,93
9,18,18,7.750000002,91
9,18,19,7.624999998,88
9,18,20,8.625,87
9,18,21,8.500000002,84
9,18,22,7.000000002,82
9,18,23,7.249999998,80
9,19,0,7.5,78
9,19,1,6.75,78
9,19,2,4.625,78
9,19,3,5,78
9,19,4,9,78
9,19,5,24.625,79
9,19,6,36.5,79
9,19,7,53.25,79
9,19,8,53.25,81
9,19,9,50,82
9,19,10,46,85
9,19,11,51.375,88
9,19,12,48.48214286,89
9,19,13,43.5,91
9,19,14,42.5,89
9,19,15,32.375,86
9,19,16,24.5,87
9,19,17,13.875,83
9,19,18,10.75,79
9,19,19,10.75,80
9,19,20,10.25,79
9,19,21,11,79
9,19,22,11,79
9,19,23,11,79
9,20,0,10.5,79
9,20,1,10.75,80
9,20,2,10.25,80
9,20,3,9.874999998,79
9,20,4,12.625,79
9,20,5,20.375,79
9,20,6,27.375,80
9,20,7,39.75,80
9,20,8,44.875,81
9,20,9,45.375,85
9,20,10,37.5,85
9,20,11,34.375,82
9,20,12,28.625,82
9,20,13,30.75,80
9,20,14,32.25,79
9,20,15,28.25,80
9,20,16,22.125,80
9,20,17,12,81
9,20,18,9.124999998,81
9,20,19,7.999999998,81
9,20,20,7.999999998,80
9,20,21,7.000000002,80
9,20,22,7.125,80
9,20,23,6.625000002,80
9,21,0,6.75,80
9,21,1,6.499999998,79
9,21,2,6.75,78
9,21,3,6.625000002,77
9,21,4,12.125,77
9,21,5,24.75,77
9,21,6,28,77
9,21,7,44,77
9,21,8,46,79
9,21,9,41.75,80
9,21,10,42.25,82
9,21,11,39.375,84
9,21,12,48,87
9,21,13,43.625,86
9,21,14,35.5,86
9,21,15,25.625,83
9,21,16,19.125,82
9,21,17,8.500000002,82
9,21,18,7.125,80
9,21,19,5.625,77
9,21,20,4.342105263,78
9,21,21,4,78
9,21,22,5.125,77
9,21,23,4.5,76
9,22,0,4.5,77
9,22,1,4.375,77
9,22,2,4.75,77
9,22,3,4.5,77
9,22,4,8.25,77
9,22,5,13.875,77
9,22,6,19.44444445,77
9,22,7,24.5,77
9,22,8,30.625,79
9,22,9,36.5,81
9,22,10,37.125,83
9,22,11,40.375,85
9,22,12,38.125,86
9,22,13,35.25,83
9,22,14,31.25,86
9,22,15,25.25,87
9,22,16,15.5,88
9,22,17,9,86
9,22,18,8.749999998,86
9,22,19,7.5,84
9,22,20,6.499999998,84
9,22,21,5.25,82
9,22,22,5.5,82
9,22,23,4.75,81
9,23,0,4.75,81
9,23,1,4.5,80
9,23,2,4.375,80
9,23,3,4.625,79
9,23,4,5.5,79
9,23,5,18.75,79
9,23,6,26.25,77
9,23,7,30,75
9,23,8,30.125,76
9,23,9,30.625,77
9,23,10,27,77
9,23,11,31.5,78
9,23,12,40,79
9,23,13,33.25,82
9,23,14,24.75,85
9,23,15,20.75,86
9,23,16,11.75,86
9,23,17,7.000000002,85
9,23,18,6.375,84
9,23,19,6.375,82
9,23,20,6.499999998,81
9,23,21,6,81
9,23,22,7.125,81
9,23,23,5.25,81
9,24,0,5,81
9,24,1,4.875,80
9,24,2,4.75,80
9,24,3,4.75,79
9,24,4,4.75,79
9,24,5,4,79
9,24,6,3.5,79
9,24,7,13.25,78
9,24,8,11.5,79
9,24,9,8.500000002,80
9,24,10,6.75,82
9,24,11,6,84
9,24,12,2.75,84
9,24,13,5.125,87
9,24,14,7.875,88
9,24,15,9.75,91
9,24,16,7.624999998,90
9,24,17,5.375,89
9,24,18,5.5,0
9,24,19,5.625,0
9,24,20,5.125,0
9,24,21,5.25,0
9,24,22,5.25,0
9,24,23,4.875,0
9,25,0,4.625,0
9,25,1,5,0
9,25,2,4,0
9,25,3,4,0
9,25,4,3.375,0
9,25,5,2.875,0
9,25,6,2.25,0
9,25,7,6.250000002,0
9,25,8,8.500000002,0
9,25,9,9.75,0
9,25,10,8.25,0
9,25,11,8.374999998,0
9,25,12,10.625,0
9,25,13,7.999999998,0
9,25,14,10.75,90
9,25,15,11.375,88
9,25,16,10.375,91
9,25,17,7.999999998,89
9,25,18,7.999999998,87
9,25,19,7.750000002,86
9,25,20,7.125,85
9,25,21,6,85
9,25,22,5.625,85
9,25,23,5.5,84
9,26,0,6,82
9,26,1,5.375,81
9,26,2,5.625,80
9,26,3,5.5,81
9,26,4,7.249999998,80
9,26,5,20.25,81
9,26,6,28.25,81
9,26,7,32.875,81
9,26,8,36.875,82
9,26,9,38.75,83
9,26,10,36.25,85
9,26,11,41.375,85
9,26,12,47.875,90
9,26,13,39.75,88
9,26,14,30.25,89
9,26,15,27.25,90
9,26,16,22.25,91
9,26,17,14.25,90
9,26,18,12.25,88
9,26,19,9.499999998,80
9,26,20,6.75,79
9,26,21,5,78
9,26,22,5.25,79
9,26,23,4.75,79
9,27,0,5.25,79
9,27,1,4.75,79
9,27,2,5.125,79
9,27,3,4.375,79
9,27,4,7.125,79
9,27,5,12.25,79
9,27,6,19.125,80
9,27,7,28.75,81
9,27,8,29.5,83
9,27,9,32.75,85
9,27,10,33.375,88
9,27,11,30.875,89
9,27,12,31.5,91
9,27,13,34,91
9,27,14,33.75,92
9,27,15,34,90
9,27,16,26.5,85
9,27,17,16.375,80
9,27,18,10.375,80
9,27,19,7.5,82
9,27,20,6.250000002,81
9,27,21,6.124999998,81
9,27,22,5.375,78
9,27,23,6,78
9,28,0,5.625,78
9,28,1,5.875,78
9,28,2,5.5,78
9,28,3,5.75,79
9,28,4,7.750000002,79
9,28,5,13,79
9,28,6,23.5,79
9,28,7,29.625,80
9,28,8,32.875,82
9,28,9,35.5,85
9,28,10,40.375,87
9,28,11,41.375,88
9,28,12,36.25,89
9,28,13,28,90
9,28,14,26.25,91
9,28,15,25.25,90
9,28,16,20.75,89
9,28,17,10.875,88
9,28,18,7.624999998,86
9,28,19,6.75,85
9,28,20,5.375,84
9,28,21,5.375,83
9,28,22,4.75,83
9,28,23,4.75,82
9,29,0,4.875,82
9,29,1,4.5,82
9,29,2,4.75,81
9,29,3,4.375,81
9,29,4,5.75,81
9,29,5,14.625,80
9,29,6,21,80
9,29,7,38.875,81
9,29,8,44.375,82
9,29,9,45.875,86
9,29,10,50.75,88
9,29,11,46,90
9,29,12,45.375,90
9,29,13,38.875,92
9,29,14,34.5,90
9,29,15,27.375,92
9,29,16,18.625,89
9,29,17,9,86
9,29,18,8.125000002,87
9,29,19,8.125000002,86
9,29,20,7.000000002,86
9,29,21,6.75,86
9,29,22,0,85
9,29,23,0,85
9,30,0,0,83
9,30,1,0,82
9,30,2,0,82
9,30,3,0,81
9,30,4,0,81
9,30,5,0,81
9,30,6,0,81
9,30,7,0,81
9,30,8,0,83
9,30,9,0,85
9,30,10,0,87
9,30,11,0,92
9,30,12,0,91
9,30,13,0,92
9,30,14,0,93
9,30,15,0,92
9,30,16,0,91
9,30,17,0,86
9,30,18,0,84
9,30,19,0,86
9,30,20,0,86
9,30,21,0,86
9,30,22,0,83
9,30,23,0,83
10,1,0,5.5,0
10,1,1,5.125,0
10,1,2,5.25,0
10,1,3,5,0
10,1,4,4.625,0
10,1,5,4.125,0
10,1,6,4.125,0
10,1,7,3.5,82
10,1,8,4.5,85
10,1,9,8.500000002,85
10,1,10,9.75,86
10,1,11,9.75,90
10,1,12,9.124999998,89
10,1,13,10,90
10,1,14,7.999999998,90
10,1,15,8.625,92
10,1,16,9,91
10,1,17,8.25,91
10,1,18,7.375000002,89
10,1,19,7.375000002,88
10,1,20,6.499999998,86
10,1,21,6.250000002,85
10,1,22,5.75,84
10,1,23,6,84
10,2,0,5,83
10,2,1,5,82
10,2,2,4.75,82
10,2,3,4.75,81
10,2,4,5,81
10,2,5,4.5,81
10,2,6,4.375,80
10,2,7,3.375,80
10,2,8,3.375,83
10,2,9,5.625,86
10,2,10,6,89
10,2,11,9.250000002,91
10,2,12,6.375,92
10,2,13,6.375,91
10,2,14,8.25,80
10,2,15,11.5,76
10,2,16,9.124999998,79
10,2,17,6.874999998,83
10,2,18,6.499999998,84
10,2,19,5,83
10,2,20,5.25,83
10,2,21,5.5,83
10,2,22,5.5,82
10,2,23,4.875,80
10,3,0,5.375,80
10,3,1,4.875,78
10,3,2,5.375,78
10,3,3,5.875,78
10,3,4,8.500000002,78
10,3,5,21.875,78
10,3,6,28.75,78
10,3,7,48.375,79
10,3,8,52.625,80
10,3,9,53.25,83
10,3,10,56.375,87
10,3,11,59.125,88
10,3,12,57.25,89
10,3,13,44.5,91
10,3,14,25.375,90
10,3,15,18.375,86
10,3,16,14.25,80
10,3,17,7.999999998,77
10,3,18,5.25,78
10,3,19,4.25,79
10,3,20,6,79
10,3,21,5.75,78
10,3,22,6.250000002,79
10,3,23,5.75,78
10,4,0,6.625000002,78
10,4,1,5.625,78
10,4,2,6.499999998,78
10,4,3,5.875,78
10,4,4,9.874999998,79
10,4,5,14,79
10,4,6,18,79
10,4,7,31,80
10,4,8,48.25,83
10,4,9,53.375,86
10,4,10,45.125,87
10,4,11,42.5,89
10,4,12,47.625,89
10,4,13,50.875,91
10,4,14,51.25,92
10,4,15,51.75,92
10,4,16,34.75,93
10,4,17,14.625,91
10,4,18,8.25,88
10,4,19,6,83
10,4,20,8.125000002,83
10,4,21,7.5,83
10,4,22,7.750000002,81
10,4,23,7.000000002,79
10,5,0,7.249999998,80
10,5,1,6,79
10,5,2,5.875,79
10,5,3,4.5,78
10,5,4,8.500000002,78
10,5,5,15.625,78
10,5,6,26.25,78
10,5,7,36.75,79
10,5,8,42.875,81
10,5,9,46.625,84
10,5,10,55.25,88
10,5,11,54.25,88
10,5,12,55.875,84
10,5,13,50.125,82
10,5,14,51.75,82
10,5,15,31,83
10,5,16,18.375,83
10,5,17,13,84
10,5,18,7.249999998,84
10,5,19,7.125,84
10,5,20,7.236842106,83
10,5,21,5.875,83
10,5,22,5.25,83
10,5,23,5.5,81
10,6,0,5.75,79
10,6,1,5.25,80
10,6,2,5.75,79
10,6,3,5.125,79
10,6,4,8.374999998,79
10,6,5,13.125,79
10,6,6,22.125,78
10,6,7,25,79
10,6,8,29.375,79
10,6,9,33.125,80
10,6,10,38.25,80
10,6,11,52.75,82
10,6,12,64.00000002,85
10,6,13,53,87
10,6,14,37.25,88
10,6,15,30.75,87
10,6,16,17.5,87
10,6,17,10.25,86
10,6,18,8.625,84
10,6,19,5.375,79
10,6,20,5.25,81
10,6,21,5.5,81
10,6,22,5.25,82
10,6,23,5.125,80
10,7,0,4.875,79
10,7,1,4,78
10,7,2,4,78
10,7,3,4.25,78
10,7,4,6,78
10,7,5,16.125,78
10,7,6,23.75,78
10,7,7,35.375,79
10,7,8,39.375,81
10,7,9,40,84
10,7,10,38.25,85
10,7,11,47,87
10,7,12,54.375,87
10,7,13,45.75,89
10,7,14,39,89
10,7,15,25.75,88
10,7,16,13.75,88
10,7,17,7.125,87
10,7,18,6.375,86
10,7,19,5.375,85
10,7,20,5.375,85
10,7,21,5,84
10,7,22,6.124999998,81
10,7,23,5.75,81
10,8,0,6.250000002,81
10,8,1,5.125,81
10,8,2,6.75,81
10,8,3,6.499999998,81
10,8,4,6,81
10,8,5,4.875,80
10,8,6,5.375,80
10,8,7,2.625,80
10,8,8,1,81
10,8,9,3.5,83
10,8,10,4.125,84
10,8,11,3.5,86
10,8,12,1.875,88
10,8,13,2.25,91
10,8,14,9.124999998,90
10,8,15,9.124999998,90
10,8,16,8.374999998,91
10,8,17,5.75,83
10,8,18,5.25,78
10,8,19,7.750000002,79
10,8,20,11.5,80
10,8,21,8.749999998,80
10,8,22,7.750000002,80
10,8,23,6.499999998,80
10,9,0,6.499999998,80
10,9,1,6,80
10,9,2,6.250000002,80
10,9,3,6.375,80
10,9,4,5.875,80
10,9,5,4,80
10,9,6,3.125,80
10,9,7,2.375,80
10,9,8,2.75,82
10,9,9,3.375,82
10,9,10,7.375000002,86
10,9,11,6,88
10,9,12,4.75,91
10,9,13,5.625,91
10,9,14,12.125,94
10,9,15,12,79
10,9,16,6.874999998,80
10,9,17,5.125,80
10,9,18,4.625,81
10,9,19,4.875,81
10,9,20,4.5,80
10,9,21,4.5,80
10,9,22,4.5,81
10,9,23,4.5,80
10,10,0,4.25,80
10,10,1,4.5,80
10,10,2,4.25,80
10,10,3,4,79
10,10,4,7.000000002,79
10,10,5,16.75,79
10,10,6,30.5,79
10,10,7,45.625,79
10,10,8,56.375,82
10,10,9,57,85
10,10,10,56.875,88
10,10,11,56,91
10,10,12,61.62499998,91
10,10,13,56.25,93
10,10,14,42.5,94
10,10,15,23.5,94
10,10,16,9.75,93
10,10,17,9.250000002,88
10,10,18,8.875000002,84
10,10,19,7.750000002,86
10,10,20,8.25,86
